10/31/2021 15:55:59 - INFO - __main__ -   ***** training *****
10/31/2021 15:57:18 - INFO - __main__ -   ***** training *****
10/31/2021 15:58:16 - INFO - __main__ -   ***** training *****
10/31/2021 15:58:46 - INFO - __main__ -   ***** training *****
10/31/2021 15:59:23 - INFO - __main__ -   ***** training *****
10/31/2021 16:00:30 - INFO - __main__ -   ***** training *****
10/31/2021 16:07:47 - INFO - __main__ -   ***** training *****
10/31/2021 16:09:17 - INFO - __main__ -   ***** training *****
10/31/2021 16:09:54 - INFO - __main__ -   ***** training *****
10/31/2021 16:10:43 - INFO - __main__ -   ***** training *****
10/31/2021 16:12:01 - INFO - __main__ -   ***** training *****
10/31/2021 16:12:23 - INFO - __main__ -   ***** training *****
10/31/2021 16:38:10 - INFO - __main__ -   ***** training *****
10/31/2021 16:38:29 - INFO - __main__ -   ***** training *****
10/31/2021 17:01:41 - INFO - root -   [EVAL] step:   55 | accuracy: 93.49%
10/31/2021 17:01:42 - INFO - root -   [EVAL] step:   56 | accuracy: 94.50%
10/31/2021 17:01:42 - INFO - root -   [EVAL] step:   56 | accuracy: 93.61%
10/31/2021 17:01:43 - INFO - root -   [EVAL] step:   57 | accuracy: 94.60%
10/31/2021 17:01:43 - INFO - root -   [EVAL] step:   57 | accuracy: 93.72%
10/31/2021 17:01:44 - INFO - root -   [EVAL] step:   58 | accuracy: 94.69%
10/31/2021 17:01:44 - INFO - root -   [EVAL] step:   58 | accuracy: 93.83%
10/31/2021 17:01:44 - INFO - root -   [EVAL] step:   59 | accuracy: 94.78%
10/31/2021 17:01:44 - INFO - root -   [EVAL] step:   59 | accuracy: 93.93%
10/31/2021 17:01:45 - INFO - root -   [EVAL] step:   60 | accuracy: 94.87%
10/31/2021 17:01:45 - INFO - root -   [EVAL] step:   60 | accuracy: 94.03%
10/31/2021 17:01:46 - INFO - root -   [EVAL] step:   61 | accuracy: 94.95%
10/31/2021 17:01:46 - INFO - root -   [EVAL] step:   61 | accuracy: 94.13%
10/31/2021 17:01:47 - INFO - root -   [EVAL] step:   62 | accuracy: 94.97%
10/31/2021 17:01:47 - INFO - root -   [EVAL] step:   62 | accuracy: 94.16%
10/31/2021 17:01:48 - INFO - root -   [EVAL] step:   63 | accuracy: 95.05%
10/31/2021 17:01:48 - INFO - root -   [EVAL] step:   63 | accuracy: 94.25%
10/31/2021 17:01:49 - INFO - root -   [EVAL] step:   64 | accuracy: 95.12%
10/31/2021 17:01:49 - INFO - root -   [EVAL] step:   64 | accuracy: 94.34%
10/31/2021 17:01:50 - INFO - root -   [EVAL] step:   65 | accuracy: 95.20%
10/31/2021 17:01:50 - INFO - root -   [EVAL] step:   65 | accuracy: 94.43%
10/31/2021 17:01:51 - INFO - root -   [EVAL] step:   66 | accuracy: 95.27%
10/31/2021 17:01:51 - INFO - root -   [EVAL] step:   66 | accuracy: 94.52%
10/31/2021 17:01:52 - INFO - root -   [EVAL] step:   67 | accuracy: 95.34%
10/31/2021 17:01:52 - INFO - root -   [EVAL] step:   67 | accuracy: 94.60%
10/31/2021 17:01:53 - INFO - root -   [EVAL] step:   68 | accuracy: 95.41%
10/31/2021 17:01:53 - INFO - root -   [EVAL] step:   68 | accuracy: 94.68%
10/31/2021 17:01:54 - INFO - root -   [EVAL] step:   69 | accuracy: 95.48%
10/31/2021 17:01:54 - INFO - root -   [EVAL] step:   69 | accuracy: 94.75%
10/31/2021 17:01:55 - INFO - root -   [EVAL] step:   70 | accuracy: 95.31%
10/31/2021 17:01:55 - INFO - root -   [EVAL] step:   70 | accuracy: 94.56%
10/31/2021 17:01:56 - INFO - root -   [EVAL] step:   71 | accuracy: 95.38%
10/31/2021 17:01:56 - INFO - root -   [EVAL] step:   71 | accuracy: 94.63%
10/31/2021 17:01:57 - INFO - root -   [EVAL] step:   72 | accuracy: 95.44%
10/31/2021 17:01:57 - INFO - root -   [EVAL] step:   72 | accuracy: 94.71%
10/31/2021 17:01:58 - INFO - root -   [EVAL] step:   73 | accuracy: 95.51%
10/31/2021 17:01:58 - INFO - root -   [EVAL] step:   73 | accuracy: 94.78%
10/31/2021 17:01:59 - INFO - root -   [EVAL] step:   74 | accuracy: 95.51%
10/31/2021 17:01:59 - INFO - root -   [EVAL] step:   74 | accuracy: 94.80%
10/31/2021 17:02:00 - INFO - root -   [EVAL] step:   75 | accuracy: 95.57%
10/31/2021 17:02:00 - INFO - root -   [EVAL] step:   75 | accuracy: 94.87%
10/31/2021 17:02:01 - INFO - root -   [EVAL] step:   76 | accuracy: 95.63%
10/31/2021 17:02:01 - INFO - root -   [EVAL] step:   76 | accuracy: 94.93%
10/31/2021 17:02:02 - INFO - root -   [EVAL] step:   77 | accuracy: 95.58%
10/31/2021 17:02:02 - INFO - root -   [EVAL] step:   77 | accuracy: 94.89%
10/31/2021 17:02:02 - INFO - root -   [EVAL] step:   78 | accuracy: 95.64%
10/31/2021 17:02:02 - INFO - root -   [EVAL] step:   78 | accuracy: 94.96%
10/31/2021 17:02:03 - INFO - root -   [EVAL] step:   79 | accuracy: 95.70%
10/31/2021 17:02:03 - INFO - root -   [EVAL] step:   79 | accuracy: 95.02%
10/31/2021 17:02:04 - INFO - root -   [EVAL] step:   80 | accuracy: 95.70%
10/31/2021 17:02:04 - INFO - root -   [EVAL] step:   80 | accuracy: 95.03%
10/31/2021 17:02:05 - INFO - root -   [EVAL] step:   81 | accuracy: 95.75%
10/31/2021 17:02:05 - INFO - root -   [EVAL] step:   81 | accuracy: 95.09%
10/31/2021 17:02:06 - INFO - root -   [EVAL] step:   82 | accuracy: 95.80%
10/31/2021 17:02:06 - INFO - root -   [EVAL] step:   82 | accuracy: 95.15%
10/31/2021 17:02:07 - INFO - root -   [EVAL] step:   83 | accuracy: 95.81%
10/31/2021 17:02:07 - INFO - root -   [EVAL] step:   83 | accuracy: 95.16%
10/31/2021 17:02:08 - INFO - root -   [EVAL] step:   84 | accuracy: 95.86%
10/31/2021 17:02:08 - INFO - root -   [EVAL] step:   84 | accuracy: 95.22%
10/31/2021 17:02:09 - INFO - root -   [EVAL] step:   85 | accuracy: 95.91%
10/31/2021 17:02:09 - INFO - root -   [EVAL] step:   85 | accuracy: 95.28%
10/31/2021 17:02:10 - INFO - root -   [EVAL] step:   86 | accuracy: 95.95%
10/31/2021 17:02:10 - INFO - root -   [EVAL] step:   86 | accuracy: 95.33%
10/31/2021 17:02:11 - INFO - root -   [EVAL] step:   87 | accuracy: 96.00%
10/31/2021 17:02:11 - INFO - root -   [EVAL] step:   87 | accuracy: 95.39%
10/31/2021 17:02:12 - INFO - root -   [EVAL] step:   88 | accuracy: 96.05%
10/31/2021 17:02:12 - INFO - root -   [EVAL] step:   88 | accuracy: 95.44%
10/31/2021 17:02:13 - INFO - root -   [EVAL] step:   89 | accuracy: 96.09%
10/31/2021 17:02:13 - INFO - root -   [EVAL] step:   89 | accuracy: 95.49%
10/31/2021 17:02:14 - INFO - root -   [EVAL] step:   90 | accuracy: 96.13%
10/31/2021 17:02:14 - INFO - root -   [EVAL] step:   90 | accuracy: 95.54%
